coupling,bayes_auc_target,prevalence,quantity,varies_with,grid_invariant,n_seeds_compared,n_ours_raised,n_reference_raised,mean_ours,mean_reference,sd_ours,sd_reference,mean_abs_diff,max_abs_diff,mean_diff,se_mean_diff,z_mean_diff,noise_floor,noise_floor_exceeded
0.0,0.65,0.3,R3_glucose_ceil__binding_rate,features_only,True,5,0,0,0.029708999999999996,0.029668,0.00047062989705287466,0.0004937813281200497,7.100000000000093e-05,0.00018500000000000114,4.09999999999959e-05,0.00030506146921563187,0.13439914291835775,0.0009151844076468956,False
0.0,0.65,0.3,R4_bp_mandatory__binding_rate,features_only,True,5,0,0,0.21197300000000002,0.21221,0.0006232836432957365,0.001139051140203984,0.00047299999999999567,0.0010399999999999854,-0.00023699999999998722,0.0005806754687430843,0.40814536304244353,0.0017420264062292527,False
0.0,0.65,0.3,R5_anatomical__binding_rate,features_only,True,5,0,0,0.500192,0.499808,0.00040000937489015695,0.00040000937489012925,0.0006359999999999921,0.0014400000000000523,0.00038399999999999546,0.0002529881420146035,1.5178577025077697,0.0007589644260438106,False
0.0,0.65,0.3,R6_preg_age__binding_rate,features_only,True,5,0,0,0.010137000000000002,0.01026,0.00018518909255137026,0.00016431676725155007,0.00018899999999999993,0.0003049999999999997,-0.0001229999999999981,0.00011072036849649666,1.110906707322691,0.00033216110548948995,False
0.0,0.85,0.05,realised_prevalence,label_layer,False,5,0,0,0.049664,0.050073999999999994,0.0002023425313669851,0.00047069629274087006,0.0005299999999999999,0.0007549999999999987,-0.0004099999999999937,0.00022912769365574217,1.7893952208850277,0.0006873830809672265,False
0.0,0.85,0.05,expected_bayes_auc,label_layer,False,5,0,0,0.8500000000000096,0.8500000000331103,8.592939737008e-15,1.3360981065551816e-12,3.310074436768673e-11,3.430633555012719e-11,-3.310063334538427e-11,5.975335955331157e-13,55.39543482212426,1.792600786599347e-12,True
0.0,0.85,0.05,solved_gamma,label_layer,False,5,0,0,1.623802385636941,1.6231599767056974,0.0012370477167846386,0.0033686754160334774,0.003257576142127716,0.005480878077513296,0.0006424089312435655,0.0016048838657167943,0.40028374947656686,0.004814651597150383,False
0.0,0.85,0.05,solved_alpha,label_layer,False,5,0,0,-3.979015433108941,-3.978311409609668,0.0009150912117903078,0.0022526615193204378,0.0022244104818100576,0.00407113904616585,-0.0007040234992730099,0.0010873707598168085,0.6474548749054261,0.0032621122794504256,False
0.0,0.85,0.05,corr_core_trap,features_only,True,5,0,0,-0.07087430134101273,-0.06894061338247769,0.0025267373171367876,0.0023926026765075997,0.003648410653336423,0.006079946988020654,-0.0019336879585350464,0.0015562100781991448,1.2425622900300974,0.004668630234597434,False
0.0,0.85,0.05,trap_variance_share,coupling_only,False,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False
0.0,0.85,0.05,R1_smoker_cigs__binding_rate,features_only,True,5,0,0,0.8005939999999999,0.799552,0.000673474201436098,0.0005919733946724212,0.0010419999999999874,0.0017499999999999183,0.0010419999999998764,0.00040099875311526347,2.5985118205601077,0.0012029962593457905,False
0.0,0.85,0.05,R2_glucose_floor__binding_rate,features_only,True,5,0,0,0.5678000000000001,0.5679460000000001,0.0006344781320108648,0.0009650479262710303,0.0005439999999999889,0.0009199999999999209,-0.00014599999999997948,0.0005165036301905364,0.28266984289368996,0.0015495108905716093,False
0.0,0.85,0.05,R3_glucose_ceil__binding_rate,features_only,True,5,0,0,0.029708999999999996,0.029668,0.00047062989705287466,0.0004937813281200497,7.100000000000093e-05,0.00018500000000000114,4.09999999999959e-05,0.00030506146921563187,0.13439914291835775,0.0009151844076468956,False
0.0,0.85,0.05,R4_bp_mandatory__binding_rate,features_only,True,5,0,0,0.21197300000000002,0.21221,0.0006232836432957365,0.001139051140203984,0.00047299999999999567,0.0010399999999999854,-0.00023699999999998722,0.0005806754687430843,0.40814536304244353,0.0017420264062292527,False
0.0,0.85,0.05,R5_anatomical__binding_rate,features_only,True,5,0,0,0.500192,0.499808,0.00040000937489015695,0.00040000937489012925,0.0006359999999999921,0.0014400000000000523,0.00038399999999999546,0.0002529881420146035,1.5178577025077697,0.0007589644260438106,False
0.0,0.85,0.05,R6_preg_age__binding_rate,features_only,True,5,0,0,0.010137000000000002,0.01026,0.00018518909255137026,0.00016431676725155007,0.00018899999999999993,0.0003049999999999997,-0.0001229999999999981,0.00011072036849649666,1.110906707322691,0.00033216110548948995,False
0.0,0.85,0.1,realised_prevalence,label_layer,False,5,0,0,0.099331,0.100683,0.0003801381327885989,0.0006427441170481504,0.0013519999999999977,0.0017599999999999977,-0.001351999999999992,0.0003339535895899336,4.04846673952549,0.0010018607687698007,True
0.0,0.85,0.1,expected_bayes_auc,label_layer,False,5,0,0,0.8500000000000008,0.8500000000703849,9.838950285710362e-15,1.7095204850073002e-12,7.038420957172775e-11,7.186717887464056e-11,-7.038414295834627e-11,7.645334647485772e-13,92.06155937398064,2.2936003942457315e-12,True
0.0,0.85,0.1,solved_gamma,label_layer,False,5,0,0,1.6685359068879329,1.6685217663561958,0.0010880068244841048,0.002599754668514518,0.002655740610374524,0.004171291375602015,1.414053173709462e-05,0.0012603557582355086,0.011219476441232187,0.0037810672747065257,False
0.0,0.85,0.1,solved_alpha,label_layer,False,5,0,0,-3.124427312442277,-3.124012880566652,0.00079523666414643,0.0019374522263646615,0.0019843052165447795,0.0035337563951070017,-0.00041443187562473227,0.0009366026352139017,0.44248420839653535,0.002809807905641705,False
0.0,0.85,0.1,corr_core_trap,features_only,True,5,0,0,-0.07087430134101273,-0.06894061338247769,0.0025267373171367876,0.0023926026765075997,0.003648410653336423,0.006079946988020654,-0.0019336879585350464,0.0015562100781991448,1.2425622900300974,0.004668630234597434,False
0.0,0.85,0.1,trap_variance_share,coupling_only,False,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False
0.0,0.85,0.1,R1_smoker_cigs__binding_rate,features_only,True,5,0,0,0.8005939999999999,0.799552,0.000673474201436098,0.0005919733946724212,0.0010419999999999874,0.0017499999999999183,0.0010419999999998764,0.00040099875311526347,2.5985118205601077,0.0012029962593457905,False
0.0,0.85,0.1,R2_glucose_floor__binding_rate,features_only,True,5,0,0,0.5678000000000001,0.5679460000000001,0.0006344781320108648,0.0009650479262710303,0.0005439999999999889,0.0009199999999999209,-0.00014599999999997948,0.0005165036301905364,0.28266984289368996,0.0015495108905716093,False
0.0,0.85,0.1,R3_glucose_ceil__binding_rate,features_only,True,5,0,0,0.029708999999999996,0.029668,0.00047062989705287466,0.0004937813281200497,7.100000000000093e-05,0.00018500000000000114,4.09999999999959e-05,0.00030506146921563187,0.13439914291835775,0.0009151844076468956,False
0.0,0.85,0.1,R4_bp_mandatory__binding_rate,features_only,True,5,0,0,0.21197300000000002,0.21221,0.0006232836432957365,0.001139051140203984,0.00047299999999999567,0.0010399999999999854,-0.00023699999999998722,0.0005806754687430843,0.40814536304244353,0.0017420264062292527,False
0.0,0.85,0.1,R5_anatomical__binding_rate,features_only,True,5,0,0,0.500192,0.499808,0.00040000937489015695,0.00040000937489012925,0.0006359999999999921,0.0014400000000000523,0.00038399999999999546,0.0002529881420146035,1.5178577025077697,0.0007589644260438106,False
